person_id,arrest_id,filing_date,charge_degree,offense_category,arrest_date_event
1773950,10456712,2013-06-10,misdemeanor,drug,2013-06-10
1781403,7737352,2015-11-20,misdemeanor,drug,2015-11-20
38602,7787122,2015-11-05,misdemeanor,other,2015-11-05
1195934,6891939,2016-07-03,misdemeanor,other,2016-07-03
1129092,6514771,2016-10-20,felony,other,2016-10-20
42402,6701776,2016-08-27,misdemeanor,other,2016-08-27
42402,6701777,2016-08-27,misdemeanor,other,2016-08-27
42402,6701778,2016-08-27,misdemeanor,other,2016-08-27
42402,6701775,2016-08-27,misdemeanor,other,2016-08-27
42402,6701774,2016-08-27,misdemeanor,other,2016-08-27
1790946,7197240,2016-04-25,misdemeanor,other,2016-04-25
1790946,7199371,2016-04-24,misdemeanor,other,2016-04-24
1798249,5296398,2017-08-25,misdemeanor,violent,2017-08-25
1800283,5381622,2017-08-09,misdemeanor,drug,2017-08-09
1800486,5784691,2017-05-11,felony,other,2017-05-11
1804725,5564861,2017-07-02,misdemeanor,other,2017-07-02
1804725,5564859,2017-07-02,misdemeanor,other,2017-07-02
1804725,5564860,2017-07-02,misdemeanor,other,2017-07-02
1804725,5564862,2017-07-02,misdemeanor,other,2017-07-02
1803390,5181184,2017-09-14,misdemeanor,property,2017-09-14
38681,4546237,2018-01-08,misdemeanor,drug,2018-01-08
1817697,3631787,2018-06-08,misdemeanor,property,2018-06-08
1806016,4269585,2018-02-27,misdemeanor,other,2018-02-27
38681,4373819,2018-02-07,misdemeanor,other,2018-02-07
1762278,1942344,2019-04-05,misdemeanor,other,2019-04-05
1009066,7440844,2020-10-23,misdemeanor,property,2020-10-23
72764,160417,2020-02-29,felony,property,2020-02-29
1799436,5754726,2017-05-19,felony,drug,2017-05-19
1009066,5067540,2017-10-04,misdemeanor,other,2017-10-04
301613,4043787,2020-07-27,misdemeanor,drug,2020-07-27
1268621,6891018,2016-07-04,misdemeanor,other,2016-07-04
1268621,6783898,2016-08-03,misdemeanor,other,2016-08-03
1268621,6975690,2016-06-07,misdemeanor,violent,2016-06-07
1781403,7203601,2016-04-22,felony,violent,2016-04-22
1773950,9419458,2014-05-28,misdemeanor,other,2014-05-28
1790946,6787346,2016-08-02,misdemeanor,other,2016-08-02
42402,6332620,2016-12-15,misdemeanor,other,2016-12-15
42402,6332621,2016-12-15,misdemeanor,other,2016-12-15
42402,6332623,2016-12-15,misdemeanor,other,2016-12-15
42402,6332624,2016-12-15,misdemeanor,other,2016-12-15
38681,3242082,2018-08-01,misdemeanor,drug,2018-08-01
38681,4176802,2018-03-15,misdemeanor,other,2018-03-15
42402,9669748,2014-03-04,misdemeanor,other,2014-03-04
32255,7375235,2016-03-08,misdemeanor,other,2016-03-08
1806016,5147741,2017-09-20,misdemeanor,drug,2017-09-20
1799436,5675576,2017-06-06,misdemeanor,drug,2017-06-06
1309468,8956296,2014-10-21,misdemeanor,property,2014-10-21
2740186,11306710,2012-08-10,misdemeanor,other,2012-08-10
1309468,9235465,2014-07-20,felony,property,2014-07-20
16944,9361077,2014-06-09,misdemeanor,other,2014-06-09
2745399,5242551,2017-09-05,misdemeanor,other,2017-09-05
2745399,5242552,2017-09-05,misdemeanor,other,2017-09-05
1643235,6097506,2017-02-18,misdemeanor,other,2017-02-18
16944,4840703,2017-11-11,misdemeanor,other,2017-11-11
706551,4991918,2017-10-18,felony,property,2017-10-18
1116388,5601903,2017-06-22,misdemeanor,property,2017-06-22
474178,4075628,2018-04-02,misdemeanor,other,2018-04-02
349867,3432249,2018-07-15,misdemeanor,property,2018-07-15
539268,3516113,2018-06-29,misdemeanor,drug,2018-06-29
1475717,3221139,2018-08-06,misdemeanor,property,2018-08-06
1060589,3831793,2018-05-02,misdemeanor,other,2018-05-02
16944,3471309,2018-07-09,misdemeanor,other,2018-07-09
1116388,1520728,2019-06-02,felony,property,2019-06-02
63188,8865057,2020-11-25,misdemeanor,drug,2020-11-25
63188,4022304,2020-07-21,misdemeanor,property,2020-07-21
51323,4059566,2020-08-03,misdemeanor,other,2020-08-03
1116388,19650,2020-04-28,misdemeanor,property,2020-04-28
69474,19587949,2012-02-11,misdemeanor,other,2012-02-11
69474,19588549,2012-02-11,misdemeanor,other,2012-02-11
69474,19588712,2012-02-11,misdemeanor,other,2012-02-11
69474,19589416,2012-02-11,misdemeanor,other,2012-02-11
55857,8991320,2014-10-08,misdemeanor,other,2014-10-08
873153,4532287,2018-01-10,misdemeanor,other,2018-01-10
873153,4532288,2018-01-10,misdemeanor,other,2018-01-10
63048,6164603,2017-02-03,misdemeanor,drug,2017-02-03
883298,6080238,2017-02-23,misdemeanor,other,2017-02-23
883909,6120596,2017-02-14,misdemeanor,other,2017-02-14
41991,19702134,2012-02-06,misdemeanor,other,2012-02-06
1244695,3638737,2018-06-07,felony,drug,2018-06-07
1675740,3119181,2018-08-28,misdemeanor,other,2018-08-28
324828,11236545,2012-09-04,misdemeanor,other,2012-09-04
1499946,11023890,2012-11-19,misdemeanor,drug,2012-11-19
253477,7620578,2015-12-26,misdemeanor,other,2015-12-26
1688253,6946113,2016-06-15,misdemeanor,other,2016-06-15
253477,7532200,2016-01-24,misdemeanor,other,2016-01-24
1710539,5374330,2017-08-10,misdemeanor,other,2017-08-10
1710539,5374331,2017-08-10,misdemeanor,other,2017-08-10
1710539,5374332,2017-08-10,misdemeanor,other,2017-08-10
1712911,4642420,2017-12-14,misdemeanor,other,2017-12-14
1712911,4642421,2017-12-14,misdemeanor,other,2017-12-14
1675740,6147642,2017-02-07,misdemeanor,other,2017-02-07
6851,4635194,2017-12-16,misdemeanor,property,2017-12-16
1675740,5511036,2017-07-13,misdemeanor,other,2017-07-13
1675740,5617021,2017-06-19,misdemeanor,other,2017-06-19
1688253,6018776,2017-03-11,misdemeanor,other,2017-03-11
1675740,4341601,2018-02-13,misdemeanor,other,2018-02-13
1244695,4285426,2018-02-24,felony,other,2018-02-24
1696565,3876566,2018-04-24,misdemeanor,property,2018-04-24
1244695,3046602,2018-09-10,felony,other,2018-09-10
1697642,4398085,2018-02-02,misdemeanor,drug,2018-02-02
1244695,792678,2019-10-21,felony,other,2019-10-21
253477,7625513,2015-12-23,misdemeanor,other,2015-12-23
253477,7625514,2015-12-23,misdemeanor,other,2015-12-23
253477,7019251,2016-05-24,misdemeanor,other,2016-05-24
253477,7032057,2016-05-20,misdemeanor,other,2016-05-20
253477,7258987,2016-04-08,misdemeanor,other,2016-04-08
253477,7525406,2016-01-28,misdemeanor,other,2016-01-28
253477,4495098,2018-01-17,misdemeanor,other,2018-01-17
1675740,1754114,2020-05-31,misdemeanor,other,2020-05-31
23784,11191152,2012-09-18,misdemeanor,other,2012-09-18
46101,6328395,2016-12-16,misdemeanor,other,2016-12-16
24750,3395537,2018-07-20,misdemeanor,drug,2018-07-20
46047,3717016,2018-05-23,felony,property,2018-05-23
21966,385945,2020-01-15,misdemeanor,other,2020-01-15
24391,2536660,2018-12-14,misdemeanor,other,2018-12-14
1052139,10250170,2013-08-19,misdemeanor,other,2013-08-19
22194,10266917,2013-08-13,misdemeanor,drug,2013-08-13
1052139,6537189,2016-10-14,misdemeanor,other,2016-10-14
56090,6968069,2016-06-09,misdemeanor,other,2016-06-09
23062,7012021,2016-05-26,felony,other,2016-05-26
46047,7015773,2016-05-25,felony,other,2016-05-25
2835694,7028913,2016-05-21,felony,other,2016-05-21
31518,6313374,2016-12-21,felony,other,2016-12-21
2792559,6313370,2016-12-21,misdemeanor,other,2016-12-21
2792559,6313371,2016-12-21,misdemeanor,property,2016-12-21
46047,7174846,2016-05-01,felony,other,2016-05-01
1052139,5395043,2017-08-07,misdemeanor,other,2017-08-07
2793559,4667407,2017-12-10,misdemeanor,property,2017-12-10
2792559,6203119,2017-01-24,misdemeanor,other,2017-01-24
2792559,6203120,2017-01-24,misdemeanor,other,2017-01-24
31518,6018785,2017-03-11,felony,other,2017-03-11
46047,2640835,2018-11-26,felony,other,2018-11-26
1052139,2493654,2018-12-25,misdemeanor,other,2018-12-25
24391,3638787,2018-06-07,misdemeanor,property,2018-06-07
23062,3575090,2018-06-20,felony,other,2018-06-20
23004,3831999,2018-05-02,misdemeanor,property,2018-05-02
2792559,3848838,2018-04-30,misdemeanor,violent,2018-04-30
2793559,4387357,2018-02-05,felony,other,2018-02-05
2792559,1987047,2019-03-28,misdemeanor,other,2019-03-28
2792559,1987046,2019-03-28,misdemeanor,other,2019-03-28
46047,199031,2020-02-21,felony,other,2020-02-21
1805696,9079417,2020-11-30,misdemeanor,drug,2020-11-30
2842887,5419450,2020-09-12,misdemeanor,drug,2020-09-12
2792559,5488284,2017-07-18,misdemeanor,other,2017-07-18
46047,3820351,2018-05-04,felony,property,2018-05-04
24750,4478288,2018-01-20,misdemeanor,drug,2018-01-20
22194,1229339,2019-07-27,misdemeanor,drug,2019-07-27
46047,9770769,2014-01-26,felony,other,2014-01-26
46047,9088114,2014-09-08,felony,other,2014-09-08
2792559,8847299,2014-11-29,misdemeanor,other,2014-11-29
23784,20284085,2012-09-18,misdemeanor,other,2012-09-18
29538,8802435,2014-12-16,misdemeanor,other,2014-12-16
84027,8005918,2015-08-31,misdemeanor,other,2015-08-31
29538,11208482,2012-09-13,misdemeanor,other,2012-09-13
29538,11279290,2012-08-20,misdemeanor,other,2012-08-20
29538,11327085,2012-08-03,misdemeanor,other,2012-08-03
92826,11592262,2012-05-05,misdemeanor,other,2012-05-05
380061,10602757,2013-04-20,felony,other,2013-04-20
29538,10488555,2013-05-30,misdemeanor,other,2013-05-30
25238,9092197,2014-09-06,misdemeanor,other,2014-09-06
69593,9141759,2014-08-20,misdemeanor,other,2014-08-20
542158,9481134,2014-05-06,misdemeanor,other,2014-05-06
542158,9547232,2014-04-14,misdemeanor,other,2014-04-14
27836,8165582,2015-07-13,misdemeanor,violent,2015-07-13
3243981,7603993,2016-01-02,misdemeanor,property,2016-01-02
28865,6460937,2016-11-07,misdemeanor,drug,2016-11-07
27836,6794553,2016-07-30,misdemeanor,other,2016-07-30
25670,6605844,2016-09-22,misdemeanor,other,2016-09-22
1615681,6984069,2016-06-04,misdemeanor,other,2016-06-04
1615681,6984070,2016-06-04,misdemeanor,other,2016-06-04
3249428,6650503,2016-09-10,misdemeanor,other,2016-09-10
3249683,7005361,2016-05-28,misdemeanor,other,2016-05-28
3249683,7005370,2016-05-28,misdemeanor,other,2016-05-28
3250583,6670200,2016-09-05,misdemeanor,other,2016-09-05
27836,7245702,2016-04-12,misdemeanor,other,2016-04-12
25523,5544127,2017-07-06,misdemeanor,other,2017-07-06
25238,6126549,2017-02-13,misdemeanor,drug,2017-02-13
25238,5576105,2017-06-29,misdemeanor,drug,2017-06-29
25523,5666449,2017-06-08,misdemeanor,other,2017-06-08
51323,5697480,2017-05-31,misdemeanor,other,2017-05-31
28614,3033487,2018-09-12,misdemeanor,other,2018-09-12
25425,3180092,2018-08-13,misdemeanor,other,2018-08-13
3216126,4188593,2018-03-13,misdemeanor,other,2018-03-13
1609935,4378568,2018-02-06,misdemeanor,other,2018-02-06
3218878,4461707,2018-01-23,felony,property,2018-01-23
77082,766081,2019-10-26,misdemeanor,property,2019-10-26
3166359,1346256,2019-07-05,misdemeanor,property,2019-07-05
25425,1502598,2019-06-05,misdemeanor,other,2019-06-05
24916,1023355,2019-09-06,misdemeanor,property,2019-09-06
3223578,1163655,2019-08-09,misdemeanor,property,2019-08-09
539268,1502573,2019-06-05,misdemeanor,property,2019-06-05
29538,1856731,2019-04-19,felony,property,2019-04-19
539268,1350501,2019-07-04,misdemeanor,property,2019-07-04
27924,1259970,2019-07-22,misdemeanor,other,2019-07-22
539268,6351262,2020-09-26,misdemeanor,property,2020-09-26
539268,8652297,2020-11-13,misdemeanor,property,2020-11-13
275082,50114,2020-04-07,misdemeanor,property,2020-04-07
539268,6753608,2020-10-02,misdemeanor,property,2020-10-02
539268,3305235,2020-06-21,misdemeanor,property,2020-06-21
539268,6753607,2020-10-02,misdemeanor,property,2020-10-02
62147,37793,2020-04-16,misdemeanor,drug,2020-04-16
29538,10741593,2013-03-02,misdemeanor,other,2013-03-02
25060,10613328,2013-04-17,misdemeanor,property,2013-04-17
3216126,5589933,2017-06-26,misdemeanor,other,2017-06-26
24916,5675336,2017-06-06,misdemeanor,drug,2017-06-06
72764,474233,2019-12-26,misdemeanor,property,2019-12-26
72764,474232,2019-12-26,felony,property,2019-12-26
3166359,1937785,2019-04-06,misdemeanor,property,2019-04-06
539268,1355318,2019-07-03,misdemeanor,other,2019-07-03
25670,2215139,2019-02-18,misdemeanor,property,2019-02-18
72764,1790401,2019-05-02,misdemeanor,property,2019-05-02
539268,1343121,2019-07-06,misdemeanor,property,2019-07-06
25425,1074460,2019-08-27,misdemeanor,other,2019-08-27
25523,1447489,2019-06-15,misdemeanor,other,2019-06-15
3228132,2312024,2019-01-30,misdemeanor,property,2019-01-30
586087,8668241,2020-11-14,misdemeanor,other,2020-11-14
25425,3213530,2018-08-07,misdemeanor,other,2018-08-07
25670,2712910,2018-11-11,misdemeanor,property,2018-11-11
28865,3665332,2018-06-02,felony,drug,2018-06-02
25425,3190978,2018-08-10,misdemeanor,other,2018-08-10
3231517,3512764,2018-06-30,felony,drug,2018-06-30
28710,3904095,2018-04-19,felony,drug,2018-04-19
92826,20702031,2012-01-05,misdemeanor,other,2012-01-05
1307719,6546007,2016-10-12,misdemeanor,other,2016-10-12
1308319,3395946,2018-07-20,misdemeanor,other,2018-07-20
1308319,3395947,2018-07-20,misdemeanor,other,2018-07-20
1308319,3395948,2018-07-20,misdemeanor,other,2018-07-20
1307676,3827035,2018-05-03,misdemeanor,other,2018-05-03
1308492,2056848,2019-03-15,misdemeanor,other,2019-03-15
531993,4032765,2020-07-22,felony,property,2020-07-22
3381394,11573000,2012-05-12,misdemeanor,other,2012-05-12
3370039,10170697,2013-09-16,misdemeanor,other,2013-09-16
212874,10419189,2013-06-23,misdemeanor,other,2013-06-23
3381394,7055783,2016-05-14,misdemeanor,other,2016-05-14
3381394,7055785,2016-05-14,misdemeanor,other,2016-05-14
1308319,7339505,2016-03-17,misdemeanor,other,2016-03-17
1609935,7395384,2016-03-02,misdemeanor,other,2016-03-02
1609935,7395385,2016-03-02,misdemeanor,other,2016-03-02
1609935,7395386,2016-03-02,misdemeanor,other,2016-03-02
1609935,7395387,2016-03-02,misdemeanor,other,2016-03-02
3383502,6577014,2016-10-02,misdemeanor,other,2016-10-02
1307676,6621889,2016-09-19,misdemeanor,other,2016-09-19
3381394,6647302,2016-09-12,misdemeanor,other,2016-09-12
3381394,6647303,2016-09-12,misdemeanor,other,2016-09-12
3381394,6647304,2016-09-12,misdemeanor,other,2016-09-12
3381394,7055784,2016-05-14,misdemeanor,other,2016-05-14
3381394,7055786,2016-05-14,misdemeanor,other,2016-05-14
3385400,7255596,2016-04-09,misdemeanor,other,2016-04-09
531993,1719187,2020-05-19,misdemeanor,property,2020-05-19
3370039,6056862,2020-09-22,misdemeanor,other,2020-09-22
531993,1749459,2020-05-29,misdemeanor,property,2020-05-29
2792559,283836,2020-02-04,misdemeanor,other,2020-02-04
1307676,8685015,2015-01-28,misdemeanor,other,2015-01-28
3328849,3681550,2018-05-30,misdemeanor,other,2018-05-30
883909,1689196,2019-05-07,felony,property,2019-05-07
1307676,5745962,2017-05-22,misdemeanor,other,2017-05-22
1307719,5788721,2017-05-10,misdemeanor,drug,2017-05-10
2248903,5799158,2017-05-08,misdemeanor,other,2017-05-08
883909,5296171,2017-08-25,misdemeanor,property,2017-08-25
316704,5008269,2017-10-16,misdemeanor,other,2017-10-16
316704,5008270,2017-10-16,misdemeanor,other,2017-10-16
3389220,5847328,2017-04-25,misdemeanor,other,2017-04-25
3389220,5847329,2017-04-25,misdemeanor,other,2017-04-25
3370039,5339587,2017-08-17,misdemeanor,other,2017-08-17
3389220,5732410,2017-05-25,misdemeanor,other,2017-05-25
173830,5732441,2017-05-25,misdemeanor,other,2017-05-25
173830,5732442,2017-05-25,misdemeanor,other,2017-05-25
173830,5732443,2017-05-25,misdemeanor,other,2017-05-25
173830,5732444,2017-05-25,misdemeanor,other,2017-05-25
884830,4216734,2018-03-08,misdemeanor,drug,2018-03-08
51576,3138306,2018-08-23,misdemeanor,other,2018-08-23
51576,2465786,2018-12-31,misdemeanor,other,2018-12-31
1295291,2520053,2018-12-18,misdemeanor,other,2018-12-18
883909,643465,2019-11-21,misdemeanor,other,2019-11-21
74595,8893648,2014-11-13,misdemeanor,other,2014-11-13
74829,8976733,2014-10-14,misdemeanor,other,2014-10-14
74677,9217972,2014-07-25,misdemeanor,drug,2014-07-25
74677,9517250,2014-04-23,misdemeanor,other,2014-04-23
74677,8834040,2014-12-04,misdemeanor,other,2014-12-04
74677,6076341,2017-02-24,misdemeanor,drug,2017-02-24
74595,5571064,2017-06-30,misdemeanor,drug,2017-06-30
82277,1092643,2019-08-23,misdemeanor,drug,2019-08-23
75450,710511,2019-11-07,misdemeanor,property,2019-11-07
75426,1361643,2019-07-02,misdemeanor,drug,2019-07-02
76548,1785048,2019-05-03,misdemeanor,other,2019-05-03
14780,6879872,2020-10-05,misdemeanor,drug,2020-10-05
1301547,7498806,2016-02-05,misdemeanor,drug,2016-02-05
76548,4680174,2017-12-07,felony,violent,2017-12-07
77608,5793438,2017-05-09,misdemeanor,drug,2017-05-09
74595,1496482,2019-06-06,misdemeanor,drug,2019-06-06
75570,2337402,2019-01-25,misdemeanor,drug,2019-01-25
77608,3966313,2018-04-10,misdemeanor,property,2018-04-10
76733,4545842,2018-01-08,misdemeanor,property,2018-01-08
1306011,11070325,2012-11-01,felony,other,2012-11-01
74595,10213473,2013-08-31,misdemeanor,other,2013-08-31
74595,10072716,2013-10-22,misdemeanor,other,2013-10-22
74595,8862121,2014-11-23,misdemeanor,drug,2014-11-23
77276,9153167,2014-08-16,misdemeanor,other,2014-08-16
74595,9177992,2014-08-07,misdemeanor,other,2014-08-07
74677,9190412,2014-08-04,misdemeanor,other,2014-08-04
74595,9494845,2014-05-01,misdemeanor,other,2014-05-01
1675740,9302137,2014-06-28,misdemeanor,other,2014-06-28
75570,9600906,2014-03-26,misdemeanor,drug,2014-03-26
2871747,8450597,2015-04-12,misdemeanor,other,2015-04-12
69058,7657289,2015-12-14,misdemeanor,other,2015-12-14
74595,7831580,2015-10-22,misdemeanor,other,2015-10-22
69058,7835474,2015-10-21,misdemeanor,other,2015-10-21
2931293,7303205,2016-03-28,misdemeanor,other,2016-03-28
76733,6457012,2016-11-08,misdemeanor,other,2016-11-08
2931988,6457031,2016-11-08,misdemeanor,other,2016-11-08
2931988,6457032,2016-11-08,misdemeanor,other,2016-11-08
2934014,7357128,2016-03-13,misdemeanor,other,2016-03-13
2934116,6503640,2016-10-24,misdemeanor,other,2016-10-24
2934116,6503641,2016-10-24,misdemeanor,other,2016-10-24
2934116,6598254,2016-09-25,misdemeanor,other,2016-09-25
2871747,6601849,2016-09-23,misdemeanor,property,2016-09-23
2293944,6653435,2016-09-09,misdemeanor,other,2016-09-09
2601543,6304179,2016-12-25,felony,other,2016-12-25
2757019,7477228,2016-02-10,misdemeanor,other,2016-02-10
1708343,7477256,2016-02-10,misdemeanor,other,2016-02-10
35652,4736085,2017-11-29,misdemeanor,drug,2017-11-29
74595,6280673,2017-01-03,misdemeanor,drug,2017-01-03
2293944,6280708,2017-01-03,misdemeanor,other,2017-01-03
75570,4741552,2017-11-28,misdemeanor,drug,2017-11-28
2946289,4577434,2017-12-29,misdemeanor,other,2017-12-29
77608,4586846,2017-12-27,misdemeanor,property,2017-12-27
76733,4609649,2017-12-21,misdemeanor,drug,2017-12-21
1306011,4796723,2017-11-19,misdemeanor,property,2017-11-19
76733,4839171,2017-11-12,misdemeanor,drug,2017-11-12
76733,4951812,2017-10-25,misdemeanor,drug,2017-10-25
76733,4951813,2017-10-25,misdemeanor,property,2017-10-25
76733,4951814,2017-10-25,misdemeanor,property,2017-10-25
2871747,5227374,2017-09-08,misdemeanor,other,2017-09-08
2871747,5345708,2017-08-16,misdemeanor,other,2017-08-16
76733,5983254,2017-03-22,misdemeanor,drug,2017-03-22
1039918,3885604,2018-04-23,misdemeanor,property,2018-04-23
77276,3904219,2018-04-19,misdemeanor,drug,2018-04-19
74595,2568623,2018-12-10,misdemeanor,drug,2018-12-10
74726,4223484,2018-03-07,misdemeanor,drug,2018-03-07
74723,4502652,2018-01-16,misdemeanor,drug,2018-01-16
74726,3646742,2018-06-06,misdemeanor,other,2018-06-06
76733,3159336,2018-08-20,misdemeanor,drug,2018-08-20
74726,3373599,2018-07-25,misdemeanor,other,2018-07-25
74726,4109031,2018-03-27,misdemeanor,drug,2018-03-27
2871747,4255805,2018-03-01,misdemeanor,drug,2018-03-01
74726,4255875,2018-03-01,misdemeanor,drug,2018-03-01
1302726,2950470,2018-09-27,misdemeanor,property,2018-09-27
74595,3204247,2018-08-08,misdemeanor,drug,2018-08-08
74726,3646741,2018-06-06,misdemeanor,other,2018-06-06
1301492,3262072,2018-07-28,misdemeanor,property,2018-07-28
74726,3159400,2018-08-20,misdemeanor,drug,2018-08-20
74726,3373598,2018-07-25,misdemeanor,drug,2018-07-25
74726,3569795,2018-06-21,misdemeanor,drug,2018-06-21
2880190,3877005,2018-04-24,misdemeanor,drug,2018-04-24
74726,3999938,2018-04-04,misdemeanor,drug,2018-04-04
2880571,3659989,2018-06-04,misdemeanor,property,2018-06-04
76733,2846051,2018-10-17,misdemeanor,other,2018-10-17
2871747,2861012,2018-10-15,misdemeanor,drug,2018-10-15
1302621,2907242,2018-10-05,misdemeanor,other,2018-10-05
74595,2912673,2018-10-04,misdemeanor,drug,2018-10-04
74726,4140484,2018-03-22,misdemeanor,drug,2018-03-22
77276,4341969,2018-02-13,misdemeanor,drug,2018-02-13
2881955,4461907,2018-01-23,misdemeanor,other,2018-01-23
2881955,4471356,2018-01-22,misdemeanor,other,2018-01-22
2871747,3598016,2018-06-14,misdemeanor,property,2018-06-14
75570,3897404,2018-04-20,misdemeanor,property,2018-04-20
75570,622926,2019-11-25,misdemeanor,property,2019-11-25
76548,2312185,2019-01-30,misdemeanor,other,2019-01-30
2871747,877489,2019-10-03,misdemeanor,other,2019-10-03
76733,1790607,2019-05-02,misdemeanor,drug,2019-05-02
74595,2073689,2019-03-13,misdemeanor,drug,2019-03-13
74595,2115113,2019-03-07,misdemeanor,drug,2019-03-07
74677,1987676,2019-03-28,misdemeanor,drug,2019-03-28
74595,2160271,2019-02-27,misdemeanor,drug,2019-02-27
2871747,1489755,2019-06-07,misdemeanor,drug,2019-06-07
76733,1785020,2019-05-03,misdemeanor,drug,2019-05-03
74595,1846584,2019-04-22,misdemeanor,drug,2019-04-22
74595,807392,2019-10-17,misdemeanor,other,2019-10-17
75450,996647,2019-09-11,misdemeanor,property,2019-09-11
75450,176534,2020-02-26,misdemeanor,property,2020-02-26
76733,6519085,2020-09-29,misdemeanor,drug,2020-09-29
76733,3271900,2020-06-10,misdemeanor,other,2020-06-10
76733,3301783,2020-06-19,misdemeanor,drug,2020-06-19
2871747,6698365,2020-10-01,misdemeanor,drug,2020-10-01
74595,8677716,2020-11-19,misdemeanor,drug,2020-11-19
76733,6519084,2020-09-29,misdemeanor,drug,2020-09-29
76733,3354908,2020-07-06,misdemeanor,drug,2020-07-06
75450,272242,2020-02-06,misdemeanor,property,2020-02-06
1305475,6891917,2016-07-03,felony,drug,2016-07-03
35652,6743580,2016-08-15,misdemeanor,property,2016-08-15
77608,6069561,2017-02-27,felony,drug,2017-02-27
1306011,4767836,2017-11-22,misdemeanor,property,2017-11-22
76548,4956454,2017-10-24,felony,violent,2017-10-24
75570,3260505,2018-07-29,misdemeanor,drug,2018-07-29
342986,3993568,2018-04-05,misdemeanor,property,2018-04-05
82277,1216514,2019-07-30,misdemeanor,drug,2019-07-30
74595,2269633,2019-02-07,misdemeanor,drug,2019-02-07
82666,1522407,2019-06-01,misdemeanor,other,2019-06-01
14780,5091576,2020-09-04,misdemeanor,drug,2020-09-04
21406,5478482,2017-07-20,misdemeanor,other,2017-07-20
21406,5116042,2017-09-26,misdemeanor,other,2017-09-26
19918,10922710,2012-12-24,misdemeanor,property,2012-12-24
19918,10922712,2012-12-24,misdemeanor,other,2012-12-24
19918,10922711,2012-12-24,misdemeanor,other,2012-12-24
3191875,5470465,2017-07-23,misdemeanor,other,2017-07-23
3192537,5291767,2017-08-26,misdemeanor,other,2017-08-26
3192537,5291766,2017-08-26,misdemeanor,other,2017-08-26
3192537,5291768,2017-08-26,misdemeanor,other,2017-08-26
3192537,5291769,2017-08-26,misdemeanor,other,2017-08-26
3192705,5328078,2017-08-20,misdemeanor,other,2017-08-20
533988,4454687,2018-01-24,misdemeanor,other,2018-01-24
14780,978311,2019-09-14,misdemeanor,property,2019-09-14
21406,706156,2019-11-08,misdemeanor,other,2019-11-08
21406,5819407,2017-05-02,misdemeanor,other,2017-05-02
21406,5498421,2017-07-17,misdemeanor,other,2017-07-17
3198323,6743620,2016-08-15,misdemeanor,other,2016-08-15
533988,6745550,2016-08-14,misdemeanor,other,2016-08-14
3198370,6916330,2016-06-25,misdemeanor,other,2016-06-25
3198370,6916327,2016-06-25,misdemeanor,other,2016-06-25
3198370,6916328,2016-06-25,misdemeanor,other,2016-06-25
3198370,6916329,2016-06-25,misdemeanor,other,2016-06-25
3198569,6798050,2016-07-29,misdemeanor,other,2016-07-29
21406,6591198,2016-09-27,misdemeanor,other,2016-09-27
60742,5649262,2017-06-13,misdemeanor,property,2017-06-13
60742,10210938,2013-09-02,misdemeanor,violent,2013-09-02
62440,9592009,2014-03-29,felony,other,2014-03-29
60742,6015800,2017-03-13,misdemeanor,property,2017-03-13
62440,3439232,2018-07-13,felony,other,2018-07-13
62440,3472322,2018-07-09,felony,other,2018-07-09
60742,7879095,2015-10-09,misdemeanor,other,2015-10-09
1297492,27361321,2012-04-15,misdemeanor,other,2012-04-15
63935,6043525,2017-03-06,misdemeanor,violent,2017-03-06
60742,5165410,2017-09-18,misdemeanor,violent,2017-09-18
15340,8172494,2015-07-10,misdemeanor,other,2015-07-10
63048,5638541,2017-06-15,misdemeanor,other,2017-06-15
63935,2842028,2018-10-18,misdemeanor,property,2018-10-18
64186,1990239,2019-03-28,misdemeanor,drug,2019-03-28
1297492,10059325,2013-10-27,misdemeanor,drug,2013-10-27
222575,9130032,2014-08-25,misdemeanor,drug,2014-08-25
2662041,6542668,2016-10-13,misdemeanor,other,2016-10-13
63935,6962479,2016-06-12,misdemeanor,other,2016-06-12
334186,5749590,2017-05-21,misdemeanor,other,2017-05-21
334186,5749591,2017-05-21,misdemeanor,other,2017-05-21
2638329,5289194,2017-08-28,misdemeanor,other,2017-08-28
2638329,5289195,2017-08-28,misdemeanor,other,2017-08-28
1003853,3388991,2018-07-23,felony,other,2018-07-23
258315,3168312,2018-08-18,misdemeanor,other,2018-08-18
258315,3168313,2018-08-18,misdemeanor,other,2018-08-18
2641039,3829189,2018-05-03,misdemeanor,other,2018-05-03
60742,4078069,2018-04-02,misdemeanor,other,2018-04-02
334186,1325042,2019-07-10,misdemeanor,other,2019-07-10
334186,1325043,2019-07-10,misdemeanor,other,2019-07-10
1779141,7636434,2015-12-20,misdemeanor,other,2015-12-20
1779141,7664867,2015-12-11,misdemeanor,other,2015-12-11
1779141,7590672,2016-01-07,misdemeanor,other,2016-01-07
1779141,7500144,2016-02-05,misdemeanor,other,2016-02-05
1779141,7431213,2016-02-22,misdemeanor,other,2016-02-22
63935,3050071,2018-09-10,felony,property,2018-09-10
1060589,7516657,2016-02-01,misdemeanor,other,2016-02-01
1058203,4212868,2018-03-09,misdemeanor,property,2018-03-09
1058203,1618933,2019-05-16,misdemeanor,drug,2019-05-16
1060589,11223896,2012-09-08,misdemeanor,other,2012-09-08
